type_attachement,LIGNE,key,TIME
Agent,07,0,07:30:00
Agent,07,0,08:00:00
Agent,07,0,08:30:00
Agent,07,0,09:00:00
Agent,07,0,09:30:00
Agent,07,0,10:00:00
Agent,07,0,10:30:00
Agent,07,0,11:00:00
Agent,07,0,11:30:00
Agent,07,0,12:00:00
Agent,07,0,12:30:00
Agent,07,0,13:00:00
Agent,07,0,13:30:00
Agent,07,0,14:00:00
Agent,07,0,14:30:00
Agent,07,0,15:00:00
Agent,07,0,15:30:00
Agent,07,0,16:00:00
Agent,07,0,16:30:00
Agent,07,0,17:00:00
Agent,07,0,17:30:00
Agent,07,0,18:00:00
Agent,07,0,18:30:00
Agent,07,0,19:00:00
Agent,07,0,19:30:00
Agent,07,0,20:00:00
Agent,07,0,20:30:00
Agent,07,0,21:00:00
Agent,07,0,21:30:00
Agent,07,0,22:00:00
Agent,07,0,22:30:00
Agent,07,0,23:00:00
Agent,07,0,23:30:00
Agent,07,0,00:00:00
Agent,07,0,00:30:00
Agent,07,0,01:00:00
Agent,07,0,06:00:00
Agent,07,0,06:30:00
Agent,07,0,01:30:00
Agent,07,0,02:00:00
Agent,07,0,02:30:00
Agent,07,0,03:00:00
Agent,07,0,03:30:00
Agent,07,0,04:00:00
Agent,07,0,04:30:00
Agent,07,0,05:00:00
Agent,07,0,05:30:00
Agent,07,0,23:59:00
Logistique,07,0,07:00:00
Logistique,07,0,07:30:00
Logistique,07,0,08:00:00
Logistique,07,0,08:30:00
Logistique,07,0,09:00:00
Logistique,07,0,09:30:00
Logistique,07,0,10:00:00
Logistique,07,0,10:30:00
Logistique,07,0,11:00:00
Logistique,07,0,11:30:00
Logistique,07,0,12:00:00
Logistique,07,0,12:30:00
Logistique,07,0,13:00:00
Logistique,07,0,13:30:00
Logistique,07,0,14:00:00
Logistique,07,0,14:30:00
Logistique,07,0,15:00:00
Logistique,07,0,15:30:00
Logistique,07,0,16:00:00
Logistique,07,0,16:30:00
Logistique,07,0,17:00:00
Logistique,07,0,17:30:00
Logistique,07,0,18:00:00
Logistique,07,0,18:30:00
Logistique,07,0,19:00:00
Logistique,07,0,19:30:00
Logistique,07,0,20:00:00
Logistique,07,0,20:30:00
Logistique,07,0,21:00:00
Logistique,07,0,21:30:00
Logistique,07,0,22:00:00
Logistique,07,0,22:30:00
Logistique,07,0,23:00:00
Logistique,07,0,23:30:00
Logistique,07,0,00:00:00
Logistique,07,0,00:30:00
Logistique,07,0,01:00:00
Logistique,07,0,06:00:00
Logistique,07,0,06:30:00
Logistique,07,0,01:30:00
Logistique,07,0,02:00:00
Logistique,07,0,02:30:00
Logistique,07,0,03:00:00
Logistique,07,0,03:30:00
Logistique,07,0,04:00:00
Logistique,07,0,04:30:00
Logistique,07,0,05:00:00
Logistique,07,0,05:30:00
Logistique,07,0,23:59:00
Encadrement,09,0,07:00:00
Encadrement,09,0,07:30:00
Encadrement,09,0,08:00:00
Encadrement,09,0,08:30:00
Encadrement,09,0,09:00:00
Encadrement,09,0,09:30:00
Encadrement,09,0,10:00:00
Encadrement,09,0,10:30:00
Encadrement,09,0,11:00:00
Encadrement,09,0,11:30:00
Encadrement,09,0,12:00:00
Encadrement,09,0,12:30:00
Encadrement,09,0,13:00:00
Encadrement,09,0,13:30:00
Encadrement,09,0,14:00:00
Encadrement,09,0,14:30:00
Encadrement,09,0,15:00:00
Encadrement,09,0,15:30:00
Encadrement,09,0,16:00:00
Encadrement,09,0,16:30:00
Encadrement,09,0,17:00:00
Encadrement,09,0,17:30:00
Encadrement,09,0,18:00:00
Encadrement,09,0,18:30:00
Encadrement,09,0,19:00:00
Encadrement,09,0,19:30:00
Encadrement,09,0,20:00:00
Encadrement,09,0,20:30:00
Encadrement,09,0,21:00:00
Encadrement,09,0,21:30:00
Encadrement,09,0,22:00:00
Encadrement,09,0,22:30:00
Encadrement,09,0,23:00:00
Encadrement,09,0,23:30:00
Encadrement,09,0,00:00:00
Encadrement,09,0,00:30:00
Encadrement,09,0,01:00:00
Encadrement,09,0,06:00:00
Encadrement,09,0,06:30:00
Encadrement,09,0,01:30:00
Encadrement,09,0,02:00:00
Encadrement,09,0,02:30:00
Encadrement,09,0,03:00:00
Encadrement,09,0,03:30:00
Encadrement,09,0,04:00:00
Encadrement,09,0,04:30:00
Encadrement,09,0,05:00:00
Encadrement,09,0,05:30:00
Encadrement,09,0,23:59:00
Agent,09,0,07:00:00
Agent,09,0,07:30:00
Agent,09,0,08:00:00
Agent,09,0,08:30:00
Agent,09,0,09:00:00
Agent,09,0,09:30:00
Agent,09,0,10:00:00
Agent,09,0,10:30:00
Agent,09,0,11:00:00
Agent,09,0,11:30:00
Agent,09,0,12:00:00
Agent,09,0,12:30:00
Agent,09,0,13:00:00
Agent,09,0,13:30:00
Agent,09,0,14:00:00
Agent,09,0,14:30:00
Agent,09,0,15:00:00
Agent,09,0,15:30:00
Agent,09,0,16:00:00
Agent,09,0,16:30:00
Agent,09,0,17:00:00
Agent,09,0,17:30:00
Agent,09,0,18:00:00
Agent,09,0,18:30:00
Agent,09,0,19:00:00
Agent,09,0,19:30:00
Agent,09,0,20:00:00
Agent,09,0,20:30:00
Agent,09,0,21:00:00
Agent,09,0,21:30:00
Agent,09,0,22:00:00
Agent,09,0,22:30:00
Agent,09,0,23:00:00
Agent,09,0,23:30:00
Agent,09,0,00:00:00
Agent,09,0,00:30:00
Agent,09,0,01:00:00
Agent,09,0,06:00:00
Agent,09,0,06:30:00
Agent,09,0,01:30:00
Agent,09,0,02:00:00
Agent,09,0,02:30:00
Agent,09,0,03:00:00
Agent,09,0,03:30:00
Agent,09,0,04:00:00
Agent,09,0,04:30:00
Agent,09,0,05:00:00
Agent,09,0,05:30:00
Agent,09,0,23:59:00
Logistique,09,0,07:00:00
Logistique,09,0,07:30:00
Logistique,09,0,08:00:00
Logistique,09,0,08:30:00
Logistique,09,0,09:00:00
Logistique,09,0,09:30:00
Logistique,09,0,10:00:00
Logistique,09,0,10:30:00
Logistique,09,0,11:00:00
Logistique,09,0,11:30:00
Logistique,09,0,12:00:00
Logistique,09,0,12:30:00
Logistique,09,0,13:00:00
Logistique,09,0,13:30:00
Logistique,09,0,14:00:00
Logistique,09,0,14:30:00
Logistique,09,0,15:00:00
Logistique,09,0,15:30:00
Logistique,09,0,16:00:00
Logistique,09,0,16:30:00
Logistique,09,0,17:00:00
Logistique,09,0,17:30:00
Logistique,09,0,18:00:00
Logistique,09,0,18:30:00
Logistique,09,0,19:00:00
Logistique,09,0,19:30:00
Logistique,09,0,20:00:00
Logistique,09,0,20:30:00
Logistique,09,0,21:00:00
Logistique,09,0,21:30:00
Logistique,09,0,22:00:00
Logistique,09,0,22:30:00
Logistique,09,0,23:00:00
Logistique,09,0,23:30:00
Logistique,09,0,00:00:00
Logistique,09,0,00:30:00
Logistique,09,0,01:00:00
Logistique,09,0,06:00:00
Logistique,09,0,06:30:00
Logistique,09,0,01:30:00
Logistique,09,0,02:00:00
Logistique,09,0,02:30:00
Logistique,09,0,03:00:00
Logistique,09,0,03:30:00
Logistique,09,0,04:00:00
Logistique,09,0,04:30:00
Logistique,09,0,05:00:00
Logistique,09,0,05:30:00
Logistique,09,0,23:59:00
Parking,09,0,07:00:00
Parking,09,0,07:30:00
Parking,09,0,08:00:00
Parking,09,0,08:30:00
Parking,09,0,09:00:00
Parking,09,0,09:30:00
Parking,09,0,10:00:00
Parking,09,0,10:30:00
Parking,09,0,11:00:00
Parking,09,0,11:30:00
Parking,09,0,12:00:00
Parking,09,0,12:30:00
Parking,09,0,13:00:00
Parking,09,0,13:30:00
Parking,09,0,14:00:00
Parking,09,0,14:30:00
Parking,09,0,15:00:00
Parking,09,0,15:30:00
Parking,09,0,16:00:00
Parking,09,0,16:30:00
Parking,09,0,17:00:00
Parking,09,0,17:30:00
Parking,09,0,18:00:00
Parking,09,0,18:30:00
Parking,09,0,19:00:00
Parking,09,0,19:30:00
Parking,09,0,20:00:00
Parking,09,0,20:30:00
Parking,09,0,21:00:00
Parking,09,0,21:30:00
Parking,09,0,22:00:00
Parking,09,0,22:30:00
Parking,09,0,23:00:00
Parking,09,0,23:30:00
Parking,09,0,00:00:00
Parking,09,0,00:30:00
Parking,09,0,01:00:00
Parking,09,0,06:00:00
Parking,09,0,06:30:00
Parking,09,0,01:30:00
Parking,09,0,02:00:00
Parking,09,0,02:30:00
Parking,09,0,03:00:00
Parking,09,0,03:30:00
Parking,09,0,04:00:00
Parking,09,0,04:30:00
Parking,09,0,05:00:00
Parking,09,0,05:30:00
Parking,09,0,23:59:00
Encadrement,10,0,07:00:00
Encadrement,10,0,07:30:00
Encadrement,10,0,08:00:00
Encadrement,10,0,08:30:00
Encadrement,10,0,09:00:00
Encadrement,10,0,09:30:00
Encadrement,10,0,10:00:00
Encadrement,10,0,10:30:00
Encadrement,10,0,11:00:00
Encadrement,10,0,11:30:00
Encadrement,10,0,12:00:00
Encadrement,10,0,12:30:00
Encadrement,10,0,13:00:00
Encadrement,10,0,13:30:00
Encadrement,10,0,14:00:00
Encadrement,10,0,14:30:00
Encadrement,10,0,15:00:00
Encadrement,10,0,15:30:00
Encadrement,10,0,16:00:00
Encadrement,10,0,16:30:00
Encadrement,10,0,17:00:00
Encadrement,10,0,17:30:00
Encadrement,10,0,18:00:00
Encadrement,10,0,18:30:00
Encadrement,10,0,19:00:00
Encadrement,10,0,19:30:00
Encadrement,10,0,20:00:00
Encadrement,10,0,20:30:00
Encadrement,10,0,21:00:00
Encadrement,10,0,21:30:00
Encadrement,10,0,22:00:00
Encadrement,10,0,22:30:00
Encadrement,10,0,23:00:00
Encadrement,10,0,23:30:00
Encadrement,10,0,00:00:00
Encadrement,10,0,00:30:00
Encadrement,10,0,01:00:00
Encadrement,10,0,06:00:00
Encadrement,10,0,06:30:00
Encadrement,10,0,01:30:00
Encadrement,10,0,02:00:00
Encadrement,10,0,02:30:00
Encadrement,10,0,03:00:00
Encadrement,10,0,03:30:00
Encadrement,10,0,04:00:00
Encadrement,10,0,04:30:00
Encadrement,10,0,05:00:00
Encadrement,10,0,05:30:00
Encadrement,10,0,23:59:00
Agent,10,0,07:00:00
Agent,10,0,07:30:00
Agent,10,0,08:00:00
Agent,10,0,08:30:00
Agent,10,0,09:00:00
Agent,10,0,09:30:00
Agent,10,0,10:00:00
Agent,10,0,10:30:00
Agent,10,0,11:00:00
Agent,10,0,11:30:00
Agent,10,0,12:00:00
Agent,10,0,12:30:00
Agent,10,0,13:00:00
Agent,10,0,13:30:00
Agent,10,0,14:00:00
Agent,10,0,14:30:00
Agent,10,0,15:00:00
Agent,10,0,15:30:00
Agent,10,0,16:00:00
Agent,10,0,16:30:00
Agent,10,0,17:00:00
Agent,10,0,17:30:00
Agent,10,0,18:00:00
Agent,10,0,18:30:00
Agent,10,0,19:00:00
Agent,10,0,19:30:00
Agent,10,0,20:00:00
Agent,10,0,20:30:00
Agent,10,0,21:00:00
Agent,10,0,21:30:00
Agent,10,0,22:00:00
Agent,10,0,22:30:00
Agent,10,0,23:00:00
Agent,10,0,23:30:00
Agent,10,0,00:00:00
Agent,10,0,00:30:00
Agent,10,0,01:00:00
Agent,10,0,06:00:00
Agent,10,0,06:30:00
Agent,10,0,01:30:00
Agent,10,0,02:00:00
Agent,10,0,02:30:00
Agent,10,0,03:00:00
Agent,10,0,03:30:00
Agent,10,0,04:00:00
Agent,10,0,04:30:00
Agent,10,0,05:00:00
Agent,10,0,05:30:00
Agent,10,0,23:59:00
Logistique,10,0,07:00:00
Logistique,10,0,07:30:00
Logistique,10,0,08:00:00
Logistique,10,0,08:30:00
Logistique,10,0,09:00:00
Logistique,10,0,09:30:00
Logistique,10,0,10:00:00
Logistique,10,0,10:30:00
Logistique,10,0,11:00:00
Logistique,10,0,11:30:00
Logistique,10,0,12:00:00
Logistique,10,0,12:30:00
Logistique,10,0,13:00:00
Logistique,10,0,13:30:00
Logistique,10,0,14:00:00
Logistique,10,0,14:30:00
Logistique,10,0,15:00:00
Logistique,10,0,15:30:00
Logistique,10,0,16:00:00
Logistique,10,0,16:30:00
Logistique,10,0,17:00:00
Logistique,10,0,17:30:00
Logistique,10,0,18:00:00
Logistique,10,0,18:30:00
Logistique,10,0,19:00:00
Logistique,10,0,19:30:00
Logistique,10,0,20:00:00
Logistique,10,0,20:30:00
Logistique,10,0,21:00:00
Logistique,10,0,21:30:00
Logistique,10,0,22:00:00
Logistique,10,0,22:30:00
Logistique,10,0,23:00:00
Logistique,10,0,23:30:00
Logistique,10,0,00:00:00
Logistique,10,0,00:30:00
Logistique,10,0,01:00:00
Logistique,10,0,06:00:00
Logistique,10,0,06:30:00
Logistique,10,0,01:30:00
Logistique,10,0,02:00:00
Logistique,10,0,02:30:00
Logistique,10,0,03:00:00
Logistique,10,0,03:30:00
Logistique,10,0,04:00:00
Logistique,10,0,04:30:00
Logistique,10,0,05:00:00
Logistique,10,0,05:30:00
Logistique,10,0,23:59:00
Parking,10,0,07:00:00
Parking,10,0,07:30:00
Parking,10,0,08:00:00
Parking,10,0,08:30:00
Parking,10,0,09:00:00
Parking,10,0,09:30:00
Parking,10,0,10:00:00
Parking,10,0,10:30:00
Parking,10,0,11:00:00
Parking,10,0,11:30:00
Parking,10,0,12:00:00
Parking,10,0,12:30:00
Parking,10,0,13:00:00
Parking,10,0,13:30:00
Parking,10,0,14:00:00
Parking,10,0,14:30:00
Parking,10,0,15:00:00
Parking,10,0,15:30:00
Parking,10,0,16:00:00
Parking,10,0,16:30:00
Parking,10,0,17:00:00
Parking,10,0,17:30:00
Parking,10,0,18:00:00
Parking,10,0,18:30:00
Parking,10,0,19:00:00
Parking,10,0,19:30:00
Parking,10,0,20:00:00
Parking,10,0,20:30:00
Parking,10,0,21:00:00
Parking,10,0,21:30:00
Parking,10,0,22:00:00
Parking,10,0,22:30:00
Parking,10,0,23:00:00
Parking,10,0,23:30:00
Parking,10,0,00:00:00
Parking,10,0,00:30:00
Parking,10,0,01:00:00
Parking,10,0,06:00:00
Parking,10,0,06:30:00
Parking,10,0,01:30:00
Parking,10,0,02:00:00
Parking,10,0,02:30:00
Parking,10,0,03:00:00
Parking,10,0,03:30:00
Parking,10,0,04:00:00
Parking,10,0,04:30:00
Parking,10,0,05:00:00
Parking,10,0,05:30:00
Parking,10,0,23:59:00
Encadrement,12,0,07:00:00
Encadrement,12,0,07:30:00
Encadrement,12,0,08:00:00
Encadrement,12,0,08:30:00
Encadrement,12,0,09:00:00
Encadrement,12,0,09:30:00
Encadrement,12,0,10:00:00
Encadrement,12,0,10:30:00
Encadrement,12,0,11:00:00
Encadrement,12,0,11:30:00
Encadrement,12,0,12:00:00
Encadrement,12,0,12:30:00
Encadrement,12,0,13:00:00
Encadrement,12,0,13:30:00
Encadrement,12,0,14:00:00
Encadrement,12,0,14:30:00
Encadrement,12,0,15:00:00
Encadrement,12,0,15:30:00
Encadrement,12,0,16:00:00
Encadrement,12,0,16:30:00
Encadrement,12,0,17:00:00
Encadrement,12,0,17:30:00
Encadrement,12,0,18:00:00
Encadrement,12,0,18:30:00
Encadrement,12,0,19:00:00
Encadrement,12,0,19:30:00
Encadrement,12,0,20:00:00
Encadrement,12,0,20:30:00
Encadrement,12,0,21:00:00
Encadrement,12,0,21:30:00
Encadrement,12,0,22:00:00
Encadrement,12,0,22:30:00
Encadrement,12,0,23:00:00
Encadrement,12,0,23:30:00
Encadrement,12,0,00:00:00
Encadrement,12,0,00:30:00
Encadrement,12,0,01:00:00
Encadrement,12,0,06:00:00
Encadrement,12,0,06:30:00
Encadrement,12,0,01:30:00
Encadrement,12,0,02:00:00
Encadrement,12,0,02:30:00
Encadrement,12,0,03:00:00
Encadrement,12,0,03:30:00
Encadrement,12,0,04:00:00
Encadrement,12,0,04:30:00
Encadrement,12,0,05:00:00
Encadrement,12,0,05:30:00
Encadrement,12,0,23:59:00
Agent,12,0,07:00:00
Agent,12,0,07:30:00
Agent,12,0,08:00:00
Agent,12,0,08:30:00
Agent,12,0,09:00:00
Agent,12,0,09:30:00
Agent,12,0,10:00:00
Agent,12,0,10:30:00
Agent,12,0,11:00:00
Agent,12,0,11:30:00
Agent,12,0,12:00:00
Agent,12,0,12:30:00
Agent,12,0,13:00:00
Agent,12,0,13:30:00
Agent,12,0,14:00:00
Agent,12,0,14:30:00
Agent,12,0,15:00:00
Agent,12,0,15:30:00
Agent,12,0,16:00:00
Agent,12,0,16:30:00
Agent,12,0,17:00:00
Agent,12,0,17:30:00
Agent,12,0,18:00:00
Agent,12,0,18:30:00
Agent,12,0,19:00:00
Agent,12,0,19:30:00
Agent,12,0,20:00:00
Agent,12,0,20:30:00
Agent,12,0,21:00:00
Agent,12,0,21:30:00
Agent,12,0,22:00:00
Agent,12,0,22:30:00
Agent,12,0,23:00:00
Agent,12,0,23:30:00
Agent,12,0,00:00:00
Agent,12,0,00:30:00
Agent,12,0,01:00:00
Agent,12,0,06:00:00
Agent,12,0,06:30:00
Agent,12,0,01:30:00
Agent,12,0,02:00:00
Agent,12,0,02:30:00
Agent,12,0,03:00:00
Agent,12,0,03:30:00
Agent,12,0,04:00:00
Agent,12,0,04:30:00
Agent,12,0,05:00:00
Agent,12,0,05:30:00
Agent,12,0,23:59:00
Logistique,12,0,07:00:00
Logistique,12,0,07:30:00
Logistique,12,0,08:00:00
Logistique,12,0,08:30:00
Logistique,12,0,09:00:00
Logistique,12,0,09:30:00
Logistique,12,0,10:00:00
Logistique,12,0,10:30:00
Logistique,12,0,11:00:00
Logistique,12,0,11:30:00
Logistique,12,0,12:00:00
Logistique,12,0,12:30:00
Logistique,12,0,13:00:00
Logistique,12,0,13:30:00
Logistique,12,0,14:00:00
Logistique,12,0,14:30:00
Logistique,12,0,15:00:00
Logistique,12,0,15:30:00
Logistique,12,0,16:00:00
Logistique,12,0,16:30:00
Logistique,12,0,17:00:00
Logistique,12,0,17:30:00
Logistique,12,0,18:00:00
Logistique,12,0,18:30:00
Logistique,12,0,19:00:00
Logistique,12,0,19:30:00
Logistique,12,0,20:00:00
Logistique,12,0,20:30:00
Logistique,12,0,21:00:00
Logistique,12,0,21:30:00
Logistique,12,0,22:00:00
Logistique,12,0,22:30:00
Logistique,12,0,23:00:00
Logistique,12,0,23:30:00
Logistique,12,0,00:00:00
Logistique,12,0,00:30:00
Logistique,12,0,01:00:00
Logistique,12,0,06:00:00
Logistique,12,0,06:30:00
Logistique,12,0,01:30:00
Logistique,12,0,02:00:00
Logistique,12,0,02:30:00
Logistique,12,0,03:00:00
Logistique,12,0,03:30:00
Logistique,12,0,04:00:00
Logistique,12,0,04:30:00
Logistique,12,0,05:00:00
Logistique,12,0,05:30:00
Logistique,12,0,23:59:00
Encadrement,Choisy,0,07:00:00
Encadrement,Choisy,0,07:30:00
Encadrement,Choisy,0,08:00:00
Encadrement,Choisy,0,08:30:00
Encadrement,Choisy,0,09:00:00
Encadrement,Choisy,0,09:30:00
Encadrement,Choisy,0,10:00:00
Encadrement,Choisy,0,10:30:00
Encadrement,Choisy,0,11:00:00
Encadrement,Choisy,0,11:30:00
Encadrement,Choisy,0,12:00:00
Encadrement,Choisy,0,12:30:00
Encadrement,Choisy,0,13:00:00
Encadrement,Choisy,0,13:30:00
Encadrement,Choisy,0,14:00:00
Encadrement,Choisy,0,14:30:00
Encadrement,Choisy,0,15:00:00
Encadrement,Choisy,0,15:30:00
Encadrement,Choisy,0,16:00:00
Encadrement,Choisy,0,16:30:00
Encadrement,Choisy,0,17:00:00
Encadrement,Choisy,0,17:30:00
Encadrement,Choisy,0,18:00:00
Encadrement,Choisy,0,18:30:00
Encadrement,Choisy,0,19:00:00
Encadrement,Choisy,0,19:30:00
Encadrement,Choisy,0,20:00:00
Encadrement,Choisy,0,20:30:00
Encadrement,Choisy,0,21:00:00
Encadrement,Choisy,0,21:30:00
Encadrement,Choisy,0,22:00:00
Encadrement,Choisy,0,22:30:00
Encadrement,Choisy,0,23:00:00
Encadrement,Choisy,0,23:30:00
Encadrement,Choisy,0,00:00:00
Encadrement,Choisy,0,00:30:00
Encadrement,Choisy,0,01:00:00
Encadrement,Choisy,0,06:00:00
Encadrement,Choisy,0,06:30:00
Encadrement,Choisy,0,01:30:00
Encadrement,Choisy,0,02:00:00
Encadrement,Choisy,0,02:30:00
Encadrement,Choisy,0,03:00:00
Encadrement,Choisy,0,03:30:00
Encadrement,Choisy,0,04:00:00
Encadrement,Choisy,0,04:30:00
Encadrement,Choisy,0,05:00:00
Encadrement,Choisy,0,05:30:00
Encadrement,Choisy,0,23:59:00
Agent,Choisy,0,07:00:00
Agent,Choisy,0,07:30:00
Agent,Choisy,0,08:00:00
Agent,Choisy,0,08:30:00
Agent,Choisy,0,09:00:00
Agent,Choisy,0,09:30:00
Agent,Choisy,0,10:00:00
Agent,Choisy,0,10:30:00
Agent,Choisy,0,11:00:00
Agent,Choisy,0,11:30:00
Agent,Choisy,0,12:00:00
Agent,Choisy,0,12:30:00
Agent,Choisy,0,13:00:00
Agent,Choisy,0,13:30:00
Agent,Choisy,0,14:00:00
Agent,Choisy,0,14:30:00
Agent,Choisy,0,15:00:00
Agent,Choisy,0,15:30:00
Agent,Choisy,0,16:00:00
Agent,Choisy,0,16:30:00
Agent,Choisy,0,17:00:00
Agent,Choisy,0,17:30:00
Agent,Choisy,0,18:00:00
Agent,Choisy,0,18:30:00
Agent,Choisy,0,19:00:00
Agent,Choisy,0,19:30:00
Agent,Choisy,0,20:00:00
Agent,Choisy,0,20:30:00
Agent,Choisy,0,21:00:00
Agent,Choisy,0,21:30:00
Agent,Choisy,0,22:00:00
Agent,Choisy,0,22:30:00
Agent,Choisy,0,23:00:00
Agent,Choisy,0,23:30:00
Agent,Choisy,0,00:00:00
Agent,Choisy,0,00:30:00
Agent,Choisy,0,01:00:00
Agent,Choisy,0,06:00:00
Agent,Choisy,0,06:30:00
Agent,Choisy,0,01:30:00
Agent,Choisy,0,02:00:00
Agent,Choisy,0,02:30:00
Agent,Choisy,0,03:00:00
Agent,Choisy,0,03:30:00
Agent,Choisy,0,04:00:00
Agent,Choisy,0,04:30:00
Agent,Choisy,0,05:00:00
Agent,Choisy,0,05:30:00
Agent,Choisy,0,23:59:00
Logistique,Choisy,0,07:00:00
Logistique,Choisy,0,07:30:00
Logistique,Choisy,0,08:00:00
Logistique,Choisy,0,08:30:00
Logistique,Choisy,0,09:00:00
Logistique,Choisy,0,09:30:00
Logistique,Choisy,0,10:00:00
Logistique,Choisy,0,10:30:00
Logistique,Choisy,0,11:00:00
Logistique,Choisy,0,11:30:00
Logistique,Choisy,0,12:00:00
Logistique,Choisy,0,12:30:00
Logistique,Choisy,0,13:00:00
Logistique,Choisy,0,13:30:00
Logistique,Choisy,0,14:00:00
Logistique,Choisy,0,14:30:00
Logistique,Choisy,0,15:00:00
Logistique,Choisy,0,15:30:00
Logistique,Choisy,0,16:00:00
Logistique,Choisy,0,16:30:00
Logistique,Choisy,0,17:00:00
Logistique,Choisy,0,17:30:00
Logistique,Choisy,0,18:00:00
Logistique,Choisy,0,18:30:00
Logistique,Choisy,0,19:00:00
Logistique,Choisy,0,19:30:00
Logistique,Choisy,0,20:00:00
Logistique,Choisy,0,20:30:00
Logistique,Choisy,0,21:00:00
Logistique,Choisy,0,21:30:00
Logistique,Choisy,0,22:00:00
Logistique,Choisy,0,22:30:00
Logistique,Choisy,0,23:00:00
Logistique,Choisy,0,23:30:00
Logistique,Choisy,0,00:00:00
Logistique,Choisy,0,00:30:00
Logistique,Choisy,0,01:00:00
Logistique,Choisy,0,06:00:00
Logistique,Choisy,0,06:30:00
Logistique,Choisy,0,01:30:00
Logistique,Choisy,0,02:00:00
Logistique,Choisy,0,02:30:00
Logistique,Choisy,0,03:00:00
Logistique,Choisy,0,03:30:00
Logistique,Choisy,0,04:00:00
Logistique,Choisy,0,04:30:00
Logistique,Choisy,0,05:00:00
Logistique,Choisy,0,05:30:00
Logistique,Choisy,0,23:59:00
Encadrement,AME STFG,0,07:00:00
Encadrement,AME STFG,0,07:30:00
Encadrement,AME STFG,0,08:00:00
Encadrement,AME STFG,0,08:30:00
Encadrement,AME STFG,0,09:00:00
Encadrement,AME STFG,0,09:30:00
Encadrement,AME STFG,0,10:00:00
Encadrement,AME STFG,0,10:30:00
Encadrement,AME STFG,0,11:00:00
Encadrement,AME STFG,0,11:30:00
Encadrement,AME STFG,0,12:00:00
Encadrement,AME STFG,0,12:30:00
Encadrement,AME STFG,0,13:00:00
Encadrement,AME STFG,0,13:30:00
Encadrement,AME STFG,0,14:00:00
Encadrement,AME STFG,0,14:30:00
Encadrement,AME STFG,0,15:00:00
Encadrement,AME STFG,0,15:30:00
Encadrement,AME STFG,0,16:00:00
Encadrement,AME STFG,0,16:30:00
Encadrement,AME STFG,0,17:00:00
Encadrement,AME STFG,0,17:30:00
Encadrement,AME STFG,0,18:00:00
Encadrement,AME STFG,0,18:30:00
Encadrement,AME STFG,0,19:00:00
Encadrement,AME STFG,0,19:30:00
Encadrement,AME STFG,0,20:00:00
Encadrement,AME STFG,0,20:30:00
Encadrement,AME STFG,0,21:00:00
Encadrement,AME STFG,0,21:30:00
Encadrement,AME STFG,0,22:00:00
Encadrement,AME STFG,0,22:30:00
Encadrement,AME STFG,0,23:00:00
Encadrement,AME STFG,0,23:30:00
Encadrement,AME STFG,0,00:00:00
Encadrement,AME STFG,0,00:30:00
Encadrement,AME STFG,0,01:00:00
Encadrement,AME STFG,0,06:00:00
Encadrement,AME STFG,0,06:30:00
Encadrement,AME STFG,0,01:30:00
Encadrement,AME STFG,0,02:00:00
Encadrement,AME STFG,0,02:30:00
Encadrement,AME STFG,0,03:00:00
Encadrement,AME STFG,0,03:30:00
Encadrement,AME STFG,0,04:00:00
Encadrement,AME STFG,0,04:30:00
Encadrement,AME STFG,0,05:00:00
Encadrement,AME STFG,0,05:30:00
Encadrement,AME STFG,0,23:59:00
Agent,AME STFG,0,07:00:00
Agent,AME STFG,0,07:30:00
Agent,AME STFG,0,08:00:00
Agent,AME STFG,0,08:30:00
Agent,AME STFG,0,09:00:00
Agent,AME STFG,0,09:30:00
Agent,AME STFG,0,10:00:00
Agent,AME STFG,0,10:30:00
Agent,AME STFG,0,11:00:00
Agent,AME STFG,0,11:30:00
Agent,AME STFG,0,12:00:00
Agent,AME STFG,0,12:30:00
Agent,AME STFG,0,13:00:00
Agent,AME STFG,0,13:30:00
Agent,AME STFG,0,14:00:00
Agent,AME STFG,0,14:30:00
Agent,AME STFG,0,15:00:00
Agent,AME STFG,0,15:30:00
Agent,AME STFG,0,16:00:00
Agent,AME STFG,0,16:30:00
Agent,AME STFG,0,17:00:00
Agent,AME STFG,0,17:30:00
Agent,AME STFG,0,18:00:00
Agent,AME STFG,0,18:30:00
Agent,AME STFG,0,19:00:00
Agent,AME STFG,0,19:30:00
Agent,AME STFG,0,20:00:00
Agent,AME STFG,0,20:30:00
Agent,AME STFG,0,21:00:00
Agent,AME STFG,0,21:30:00
Agent,AME STFG,0,22:00:00
Agent,AME STFG,0,22:30:00
Agent,AME STFG,0,23:00:00
Agent,AME STFG,0,23:30:00
Agent,AME STFG,0,00:00:00
Agent,AME STFG,0,00:30:00
Agent,AME STFG,0,01:00:00
Agent,AME STFG,0,06:00:00
Agent,AME STFG,0,06:30:00
Agent,AME STFG,0,01:30:00
Agent,AME STFG,0,02:00:00
Agent,AME STFG,0,02:30:00
Agent,AME STFG,0,03:00:00
Agent,AME STFG,0,03:30:00
Agent,AME STFG,0,04:00:00
Agent,AME STFG,0,04:30:00
Agent,AME STFG,0,05:00:00
Agent,AME STFG,0,05:30:00
Agent,AME STFG,0,23:59:00
Logistique,AME STFG,0,07:00:00
Logistique,AME STFG,0,07:30:00
Logistique,AME STFG,0,08:00:00
Logistique,AME STFG,0,08:30:00
